id_colaborador,nome,genero,nivel,data_admissao,data_promocao,salario_base,percentual_bonus,id_departamento,id_filial,id_reporta_a,processos_actifs,horas_extras_mes,score_satisfacao,home_office,status_atual
468,Natan Alves,Não-binário,Júnior,2024-08-21,,3706.99,7,20,2,501,49,35,2.0,True,Desligado
469,Kamila Pereira,Masculino,Sócio,2016-07-03,2021-12-29,18296.75,55,10,1,,32,18,5.0,False,Ativo
470,Samuel Teixeira,Não-binário,Pleno,2021-09-15,,6441.09,16,40,4,501,32,8,4.8,False,Desligado
471,Mariana Rocha,Não-binário,Pleno,2024-05-07,2025-08-16,5752.84,13,40,3,300,28,19,3.8,True,Ativo
472,Samuel Teixeira,Feminino,Sênior,2020-04-28,2025-04-27,12769.29,21,20,1,100,65,51,1.5,False,Ativo
473,Tatiana Mendes,Masculino,Pleno,2024-02-18,2025-02-19,8448.85,15,10,4,502,21,20,4.4,True,Ativo
474,Kamila Pereira,Feminino,Pleno,2022-11-23,,7968.53,11,40,2,400,13,15,4.8,True,Desligado
475,Lucas Martins,Feminino,Júnior,2025-11-24,,4289.38,6,20,4,400,59,57,2.3,False,Ativo
476,Renata Pinto,Feminino,Júnior,2024-05-10,,4227.15,7,40,2,501,27,3,4.2,False,Ativo
477,Natan Alves,Não-binário,Júnior,2024-04-22,,3681.3,4,30,1,200,21,17,3.3,False,Ativo
478,João Lima,Feminino,Júnior,2024-10-17,,3823.37,6,20,4,400,60,53,1.4,True,Ativo
479,Vitor Xavier,Masculino,Pleno,2020-09-28,,7014.29,15,30,4,200,31,21,3.9,True,Desligado
480,Bruno Souza,Não-binário,Pleno,2023-10-05,,7707.74,18,40,3,200,15,22,4.2,False,Ativo
481,Renata Pinto,Masculino,Júnior,2024-01-20,,3680.42,7,10,2,400,14,19,4.3,False,Ativo
482,Kamila Pereira,Feminino,Júnior,2025-03-23,,3770.76,8,10,4,300,17,11,3.5,True,Ativo
483,Natan Alves,Masculino,Sócio,2013-11-24,2016-12-18,18468.01,47,10,2,,25,12,3.7,True,Ativo
484,Hugo Ribeiro,Feminino,Júnior,2025-09-03,,4379.04,5,10,1,400,26,19,3.9,False,Ativo
485,Hugo Ribeiro,Não-binário,Pleno,2020-02-08,,8390.42,14,10,4,502,25,16,3.4,True,Desligado
486,Samuel Teixeira,Masculino,Pleno,2020-12-10,,7112.61,10,20,2,200,64,44,1.9,True,Desligado
487,Isabela Carvalho,Masculino,Pleno,2023-05-09,2024-09-13,6640.46,10,10,1,300,35,19,4.2,True,Ativo
488,Diego Santos,Não-binário,Júnior,2024-05-23,,4587.61,5,10,4,502,32,10,5.0,True,Ativo
489,Kamila Pereira,Feminino,Pleno,2021-11-30,,8376.98,19,40,3,400,12,2,4.4,False,Desligado
490,Carla Oliveira,Não-binário,Júnior,2025-10-26,,4476.9,6,40,4,502,31,13,3.9,True,Ativo
491,Lucas Martins,Masculino,Júnior,2024-07-16,,4166.87,9,10,1,200,32,11,4.7,False,Ativo
492,Bruno Souza,Masculino,Sênior,2018-07-29,2024-07-27,10440.89,32,20,4,501,63,51,1.7,False,Ativo
493,Tatiana Mendes,Feminino,Júnior,2024-05-11,,4618.96,10,20,2,501,45,57,1.9,False,Desligado
494,Natan Alves,Feminino,Sênior,2020-08-05,2023-08-05,13299.54,34,30,4,200,28,3,4.8,False,Ativo
495,Samuel Teixeira,Masculino,Pleno,2022-07-08,,6675.58,16,10,3,300,19,8,4.1,True,Desligado
496,Pedro Gomes,Feminino,Sênior,2019-06-04,2022-06-03,11004.36,35,10,1,200,13,12,4.1,False,Ativo
497,Olivia Barbosa,Feminino,Júnior,2025-08-15,,3687.24,7,10,4,400,13,11,4.3,False,Ativo
498,Bruno Souza,Não-binário,Pleno,2023-02-19,,8049.79,19,10,1,400,31,2,4.0,True,Desligado
499,Ana Silva,Masculino,Júnior,2025-04-09,,4275.82,2,40,1,400,32,18,3.7,True,Ativo
500,Hugo Ribeiro,Feminino,Júnior,2024-05-20,,4695.54,9,40,4,300,29,6,3.5,False,Ativo
501,Ana Silva,Masculino,Júnior,2025-06-14,,4379.66,5,30,3,200,18,8,4.4,False,Ativo
502,Pedro Gomes,Feminino,Júnior,2025-12-12,,4537.76,4,10,3,400,25,12,3.5,True,Ativo
503,Ana Silva,Feminino,Pleno,2023-08-01,,6190.82,13,10,4,100,17,2,3.9,False,Ativo
504,Diego Santos,Não-binário,Pleno,2020-10-18,,6083.21,13,30,1,300,21,7,3.6,True,Desligado
505,Hugo Ribeiro,Não-binário,Sócio,2014-01-01,2017-11-02,18167.95,39,20,3,,55,41,1.4,False,Ativo
506,Felipe Costa,Masculino,Sênior,2019-12-16,2025-12-14,10149.95,26,20,3,400,67,46,1.4,False,Ativo
507,Tatiana Mendes,Não-binário,Júnior,2024-07-12,,4781.65,8,20,1,100,63,50,1.3,True,Ativo
508,Renata Pinto,Feminino,Júnior,2025-02-01,,4626.96,5,40,1,400,28,17,4.5,False,Ativo
509,Mariana Rocha,Não-binário,Pleno,2023-07-30,,7251.95,13,40,3,400,18,11,4.0,False,Ativo
510,Samuel Teixeira,Masculino,Pleno,2020-06-22,2021-08-29,6385.14,18,20,3,400,55,48,1.6,False,Ativo
511,Kamila Pereira,Masculino,Júnior,2024-10-06,,4073.56,8,40,3,300,28,19,4.4,False,Ativo
512,Carla Oliveira,Feminino,Pleno,2022-01-07,,6100.92,13,20,1,300,49,57,2.0,False,Desligado
513,Lucas Martins,Masculino,Pleno,2024-05-22,,8337.45,20,10,3,502,16,14,3.6,False,Ativo
514,Renata Pinto,Feminino,Júnior,2025-08-24,,4678.96,6,20,4,400,67,48,1.7,False,Ativo
515,Tatiana Mendes,Feminino,Sênior,2021-11-25,2025-11-24,11749.1,30,10,3,502,25,14,4.6,False,Ativo
516,Ana Silva,Não-binário,Pleno,2023-03-08,,8266.43,16,30,3,200,24,4,4.2,True,Desligado
517,Tatiana Mendes,Masculino,Sênior,2019-07-14,2024-07-12,11988.08,35,40,1,400,18,4,4.8,True,Desligado
518,João Lima,Feminino,Júnior,2025-11-06,,4286.59,2,30,2,400,15,6,4.2,False,Ativo
519,Elena Rodrigues,Feminino,Júnior,2024-07-29,,3964.64,3,10,4,100,28,16,3.7,False,Ativo
520,Mariana Rocha,Feminino,Júnior,2025-09-11,,4711.35,0,20,4,400,68,37,1.4,False,Ativo
521,Vitor Xavier,Masculino,Pleno,2020-12-24,,6038.73,19,30,3,200,24,3,3.6,True,Desligado
522,Carla Oliveira,Não-binário,Pleno,2023-11-30,2025-03-20,6733.83,11,30,3,300,22,15,4.0,True,Ativo
523,Ana Silva,Masculino,Sócio,2012-10-26,2020-09-25,21173.39,35,20,1,,55,56,2.0,True,Ativo
524,Carla Oliveira,Feminino,Pleno,2023-01-28,2024-12-29,8350.06,10,40,4,501,15,7,3.7,False,Ativo
525,Ana Silva,Feminino,Júnior,2025-11-24,,3909.88,0,40,2,502,32,18,4.4,False,Ativo
526,João Lima,Não-binário,Júnior,2025-03-30,,3578.62,3,10,4,100,14,2,4.0,True,Ativo
527,Carla Oliveira,Não-binário,Júnior,2024-08-13,,4938.12,8,30,2,502,15,12,3.8,True,Ativo
528,Mariana Rocha,Não-binário,Júnior,2025-03-14,,3681.21,6,20,2,502,51,49,1.3,False,Ativo
529,Carla Oliveira,Feminino,Júnior,2024-08-11,,4116.65,1,30,3,502,31,12,5.0,True,Ativo
530,Felipe Costa,Masculino,Pleno,2023-07-25,,7562.88,10,40,2,502,30,16,3.9,True,Ativo
531,Ana Silva,Feminino,Júnior,2025-09-23,,4638.41,2,20,1,200,56,50,1.4,False,Ativo
532,Bruno Souza,Não-binário,Pleno,2021-05-02,,7294.23,14,40,2,400,32,3,4.1,False,Desligado
533,Kamila Pereira,Feminino,Pleno,2021-12-02,,7117.94,19,30,1,502,28,12,4.1,False,Desligado
534,Carla Oliveira,Masculino,Júnior,2024-07-16,,3578.16,8,10,1,300,14,15,4.5,True,Ativo
535,Natan Alves,Feminino,Júnior,2024-06-29,,4408.78,1,20,2,400,56,47,1.5,False,Ativo
536,Vitor Xavier,Não-binário,Sênior,2021-02-14,,13071.01,33,40,4,502,31,19,3.5,True,Ativo
537,Olivia Barbosa,Masculino,Pleno,2021-09-18,,6625.44,13,20,3,501,51,35,1.0,True,Desligado
538,Natan Alves,Masculino,Pleno,2022-03-19,2023-09-26,6423.43,16,30,4,300,17,8,4.6,True,Ativo
539,Lucas Martins,Não-binário,Sócio,2012-08-24,2019-09-15,18276.06,46,30,4,,16,10,4.3,False,Ativo
540,Vitor Xavier,Feminino,Júnior,2025-08-15,,4927.67,9,20,3,400,47,51,2.3,False,Desligado
541,João Lima,Masculino,Sócio,2017-08-12,2021-11-04,21292.87,37,20,4,,56,39,1.4,False,Ativo
542,João Lima,Não-binário,Júnior,2024-01-07,,4980.54,4,20,4,300,68,48,1.2,False,Desligado
543,Pedro Gomes,Feminino,Júnior,2024-07-05,,4253.92,3,20,2,501,53,48,1.6,True,Ativo
544,João Lima,Feminino,Pleno,2020-06-24,2022-01-03,5692.79,10,10,2,100,20,2,4.4,False,Ativo
545,Ana Silva,Não-binário,Sênior,2019-02-09,2024-02-08,11016.63,30,10,2,100,23,14,3.9,False,Ativo
546,Ana Silva,Feminino,Júnior,2025-04-12,,4805.81,4,30,3,501,34,9,3.9,False,Ativo
547,Gabriela Almeida,Não-binário,Júnior,2024-01-04,,4979.27,10,40,4,400,26,9,4.3,False,Ativo
548,Pedro Gomes,Masculino,Sênior,2020-09-10,2023-09-10,10377.85,21,10,3,501,14,11,4.7,False,Desligado
549,Diego Santos,Masculino,Pleno,2022-09-14,,6222.7,16,40,2,300,17,12,4.8,False,Desligado
550,Pedro Gomes,Não-binário,Pleno,2023-10-05,2024-12-06,8268.21,19,20,3,502,47,55,1.5,False,Ativo
551,Hugo Ribeiro,Feminino,Pleno,2021-06-14,,5763.04,19,40,4,501,16,12,4.9,True,Desligado
552,Tatiana Mendes,Feminino,Pleno,2023-01-01,2024-04-07,8439.55,11,10,3,300,12,19,4.1,False,Ativo
553,Pedro Gomes,Feminino,Júnior,2025-11-27,,4183.68,8,20,3,502,67,38,1.4,False,Desligado
554,João Lima,Masculino,Júnior,2025-12-22,,4949.74,2,40,2,502,27,14,3.7,False,Ativo
555,Mariana Rocha,Não-binário,Júnior,2024-12-11,,4133.66,3,20,1,200,67,52,1.6,False,Desligado
556,João Lima,Não-binário,Pleno,2022-07-26,,7231.47,13,30,1,502,35,22,3.2,False,Desligado
557,Natan Alves,Masculino,Pleno,2023-10-23,2025-01-16,5788.14,18,10,2,200,22,20,4.0,False,Ativo
558,Diego Santos,Feminino,Pleno,2021-05-08,,6408.07,17,40,2,400,24,10,4.3,False,Desligado
559,Diego Santos,Feminino,Júnior,2024-03-25,,3683.08,1,30,1,502,30,7,3.9,False,Ativo
560,Elena Rodrigues,Não-binário,Júnior,2024-04-11,,3987.84,8,40,3,501,29,18,4.1,False,Ativo
561,Diego Santos,Não-binário,Júnior,2024-07-04,,4793.01,2,10,2,100,30,8,4.4,True,Ativo
562,Diego Santos,Feminino,Júnior,2025-06-02,,3947.87,0,30,1,400,28,11,4.4,True,Ativo
563,Kamila Pereira,Não-binário,Pleno,2022-12-06,2024-06-03,7031.77,10,20,4,200,49,44,2.2,False,Ativo
564,Lucas Martins,Não-binário,Júnior,2024-10-11,,3692.74,7,20,2,502,47,43,1.9,True,Ativo
565,Isabela Carvalho,Feminino,Júnior,2025-10-10,,4545.2,2,20,2,501,55,48,1.5,False,Desligado
566,Diego Santos,Masculino,Pleno,2022-12-24,,7145.11,14,20,1,400,52,43,1.0,True,Desligado
567,Diego Santos,Feminino,Pleno,2020-12-25,,8126.54,19,20,4,100,62,43,1.9,False,Desligado
568,Felipe Costa,Masculino,Júnior,2024-12-19,,4709.13,2,20,3,502,53,35,2.0,True,Ativo
569,Mariana Rocha,Feminino,Júnior,2025-08-04,,4603.13,2,20,2,501,59,46,2.1,False,Desligado
570,Renata Pinto,Masculino,Pleno,2024-01-11,,7942.07,15,30,3,200,32,4,3.3,False,Ativo
571,Bruno Souza,Não-binário,Pleno,2020-06-22,,7162.48,17,10,2,400,28,19,4.1,True,Desligado
572,Ana Silva,Não-binário,Júnior,2026-01-01,,4137.47,7,10,2,200,17,18,4.8,True,Ativo
573,Renata Pinto,Feminino,Pleno,2021-12-24,,6768.17,20,10,3,400,29,5,3.7,True,Desligado
574,Ana Silva,Feminino,Sênior,2021-02-20,,13699.0,34,30,3,400,13,13,3.2,False,Ativo
575,Diego Santos,Masculino,Pleno,2020-01-11,2021-07-08,6058.47,11,30,3,400,28,6,3.9,False,Ativo
576,Isabela Carvalho,Não-binário,Júnior,2024-08-19,,4206.05,7,10,2,300,33,16,3.5,True,Ativo
577,Gabriela Almeida,Masculino,Pleno,2020-08-14,,5620.77,20,40,1,400,27,10,3.4,False,Desligado
578,Mariana Rocha,Masculino,Pleno,2022-10-24,,7725.68,12,40,2,502,23,18,3.2,False,Desligado
579,Kamila Pereira,Não-binário,Júnior,2025-03-15,,4964.66,3,20,1,200,64,39,2.0,True,Desligado
580,Isabela Carvalho,Feminino,Júnior,2025-12-18,,3871.03,9,20,3,100,65,55,1.2,True,Desligado
581,Isabela Carvalho,Feminino,Pleno,2021-01-28,,6778.91,16,20,4,200,54,57,1.9,True,Desligado
582,Pedro Gomes,Masculino,Pleno,2020-05-05,2022-01-21,5654.97,13,20,3,100,46,40,1.1,False,Ativo
583,Pedro Gomes,Masculino,Pleno,2021-07-27,,5802.29,14,30,2,200,15,2,4.4,False,Desligado
584,Lucas Martins,Não-binário,Júnior,2025-08-26,,4293.29,2,30,3,501,32,21,3.4,False,Ativo
585,Olivia Barbosa,Não-binário,Sênior,2017-07-22,2020-07-21,10856.64,24,20,2,300,51,48,1.8,False,Ativo
586,Diego Santos,Masculino,Sócio,2016-11-21,2019-10-26,24327.08,40,30,3,,13,20,3.3,True,Ativo
587,Samuel Teixeira,Masculino,Júnior,2025-06-09,,4957.31,4,20,4,501,51,40,1.0,False,Desligado
588,Olivia Barbosa,Não-binário,Pleno,2022-10-28,,7075.22,12,20,1,100,46,52,1.3,True,Desligado
589,Isabela Carvalho,Feminino,Júnior,2024-02-22,,4463.62,9,20,3,502,56,45,1.1,True,Desligado
590,Vitor Xavier,Masculino,Sênior,2018-08-27,2023-08-26,9546.84,25,30,2,502,29,20,4.1,False,Ativo
591,Vitor Xavier,Não-binário,Júnior,2025-07-18,,3809.24,7,40,3,400,19,15,3.9,False,Ativo
592,Olivia Barbosa,Feminino,Júnior,2024-07-08,,4723.4,4,10,4,502,17,7,4.7,False,Ativo
593,Carla Oliveira,Feminino,Júnior,2025-03-12,,3867.88,9,20,1,100,48,47,1.5,False,Desligado
594,Hugo Ribeiro,Feminino,Júnior,2024-03-26,,3901.48,5,10,1,400,34,4,3.6,True,Ativo
595,Kamila Pereira,Masculino,Júnior,2025-05-05,,3731.77,1,40,2,400,29,11,3.4,False,Ativo
596,Ana Silva,Feminino,Pleno,2021-04-09,,5942.13,17,20,1,300,48,42,1.1,True,Desligado
597,Kamila Pereira,Não-binário,Júnior,2024-05-01,,4040.74,8,30,1,400,22,21,3.5,False,Ativo
598,João Lima,Não-binário,Júnior,2024-12-22,,4813.1,2,20,3,400,65,39,1.4,True,Desligado
599,Diego Santos,Feminino,Pleno,2023-03-29,,7680.12,16,40,4,502,22,17,4.0,False,Desligado
600,Hugo Ribeiro,Feminino,Pleno,2022-02-23,,6991.31,11,40,3,502,34,15,4.1,False,Desligado
601,Lucas Martins,Feminino,Júnior,2024-01-03,,3804.92,5,20,1,200,56,39,1.4,False,Ativo
602,Hugo Ribeiro,Feminino,Pleno,2020-04-24,2021-07-03,7587.34,10,40,2,501,33,20,3.3,True,Ativo
603,Lucas Martins,Feminino,Júnior,2024-05-24,,3618.49,2,20,1,300,68,51,2.0,True,Desligado
604,Kamila Pereira,Não-binário,Júnior,2025-03-30,,4672.1,2,40,4,400,28,7,3.2,True,Ativo
605,Renata Pinto,Não-binário,Júnior,2024-11-09,,4564.03,3,40,3,400,24,21,3.3,True,Ativo
606,Olivia Barbosa,Não-binário,Júnior,2025-05-03,,3969.78,4,20,1,501,48,38,1.1,False,Ativo
607,João Lima,Feminino,Júnior,2024-06-15,,4312.35,3,30,1,100,32,3,3.6,False,Ativo
608,Bruno Souza,Feminino,Sênior,2018-10-07,2021-10-06,11104.92,26,10,4,502,35,13,5.0,False,Ativo
609,Renata Pinto,Masculino,Pleno,2020-07-25,2022-04-08,5950.56,14,10,3,502,16,16,4.1,False,Ativo
610,Elena Rodrigues,Feminino,Sócio,2013-10-21,2021-12-11,22186.3,45,10,2,,21,13,4.3,False,Ativo
611,Mariana Rocha,Não-binário,Pleno,2021-05-04,,7331.16,11,40,1,100,16,11,4.2,False,Desligado
612,Kamila Pereira,Masculino,Júnior,2024-06-22,,4901.08,7,40,1,400,20,17,5.0,False,Ativo
613,Pedro Gomes,Não-binário,Sênior,2017-03-23,2022-03-22,13356.5,34,20,1,502,64,45,1.5,False,Ativo
614,Bruno Souza,Masculino,Júnior,2025-09-27,,4966.15,1,40,4,400,21,14,3.5,False,Ativo
615,Olivia Barbosa,Masculino,Júnior,2025-11-16,,3640.25,2,10,2,400,35,5,4.9,False,Ativo
616,Kamila Pereira,Masculino,Sênior,2017-05-13,2022-05-12,10456.86,28,40,2,200,29,6,4.9,False,Ativo
617,Bruno Souza,Não-binário,Pleno,2023-05-16,,5687.2,10,20,3,300,45,56,1.6,True,Desligado
618,Carla Oliveira,Feminino,Júnior,2024-10-07,,4107.6,4,20,1,400,50,36,1.1,False,Ativo
619,Gabriela Almeida,Feminino,Sênior,2018-12-17,2024-12-15,13027.36,31,30,3,501,12,19,4.6,False,Ativo
620,Tatiana Mendes,Não-binário,Pleno,2023-06-16,,7492.19,12,20,1,100,49,50,2.2,True,Ativo
621,Ana Silva,Não-binário,Pleno,2022-07-11,2023-09-13,7416.75,18,40,3,200,31,14,3.6,False,Ativo
622,Lucas Martins,Masculino,Sênior,2017-02-03,2022-02-02,13404.91,34,20,1,400,56,46,2.2,True,Ativo
623,Olivia Barbosa,Feminino,Júnior,2025-03-14,,4059.68,4,30,1,100,34,21,4.9,True,Ativo
624,Ana Silva,Feminino,Júnior,2025-09-23,,4898.75,7,10,1,502,28,20,4.7,True,Ativo
625,Hugo Ribeiro,Feminino,Sênior,2021-05-11,,13353.54,34,30,4,300,34,14,3.2,True,Ativo
626,Isabela Carvalho,Masculino,Pleno,2021-09-21,,7885.41,10,20,3,501,49,46,2.2,False,Desligado
627,Tatiana Mendes,Feminino,Júnior,2025-03-16,,3862.75,10,30,3,300,24,7,3.9,False,Ativo
628,Diego Santos,Feminino,Júnior,2025-12-28,,4701.76,2,20,4,100,55,41,1.7,False,Desligado
629,Tatiana Mendes,Não-binário,Júnior,2024-06-05,,3541.73,7,40,1,200,32,22,4.6,False,Ativo
630,Gabriela Almeida,Masculino,Júnior,2025-07-02,,4760.69,1,20,2,501,49,55,1.0,True,Desligado
631,Vitor Xavier,Masculino,Sócio,2013-05-17,2017-04-24,18619.05,46,10,1,,27,2,3.9,False,Ativo
632,Natan Alves,Feminino,Pleno,2022-02-07,,7400.66,12,40,1,100,30,22,4.3,True,Desligado
633,Pedro Gomes,Masculino,Júnior,2025-09-20,,4399.99,0,10,3,200,29,2,4.1,False,Ativo
634,Gabriela Almeida,Feminino,Júnior,2024-01-31,,3991.31,3,20,3,502,47,46,2.0,True,Desligado
635,Pedro Gomes,Não-binário,Sênior,2019-06-13,2025-06-11,10390.44,32,30,4,200,30,11,3.5,False,Ativo
636,Natan Alves,Masculino,Júnior,2025-09-02,,4620.62,5,40,4,400,23,22,4.7,False,Ativo
637,Isabela Carvalho,Não-binário,Sênior,2020-04-16,2026-04-15,12402.94,32,20,1,200,50,45,1.6,False,Ativo
638,Gabriela Almeida,Feminino,Pleno,2023-09-07,2025-03-15,7838.54,13,30,2,501,30,12,4.8,False,Ativo
639,Vitor Xavier,Masculino,Pleno,2021-03-10,2022-12-04,7182.88,20,10,4,100,22,12,3.6,True,Ativo
640,Isabela Carvalho,Feminino,Júnior,2025-03-07,,3678.89,0,40,4,400,32,20,5.0,True,Ativo
641,Bruno Souza,Masculino,Júnior,2025-06-30,,4877.05,4,30,2,501,22,13,3.9,False,Ativo
642,Bruno Souza,Não-binário,Pleno,2022-03-16,,8451.9,19,30,4,100,12,9,3.3,False,Desligado
643,Natan Alves,Masculino,Pleno,2021-04-08,,6073.48,10,20,1,300,46,38,1.1,False,Desligado
644,Vitor Xavier,Masculino,Júnior,2025-01-23,,3904.87,9,10,3,100,25,22,4.0,False,Ativo
645,Pedro Gomes,Não-binário,Júnior,2024-10-14,,3982.87,8,20,4,200,52,56,1.9,False,Desligado
646,Bruno Souza,Masculino,Júnior,2024-08-05,,3519.69,9,10,1,300,28,18,4.7,True,Ativo
647,Diego Santos,Não-binário,Pleno,2020-09-23,,6590.93,16,40,2,502,14,10,4.2,True,Desligado
648,Olivia Barbosa,Feminino,Sócio,2013-03-14,2017-03-04,18228.69,51,30,1,,15,19,3.4,True,Ativo
649,Mariana Rocha,Feminino,Pleno,2022-10-25,,6501.22,16,40,2,501,21,8,3.9,True,Desligado
650,Natan Alves,Não-binário,Júnior,2024-04-21,,4521.74,4,30,4,300,19,4,4.2,True,Ativo
