id_colaborador,nome,genero,nivel,data_admissao,data_promocao,salario_base,percentual_bonus,id_departamento,id_filial,id_reporta_a,processos_actifs,horas_extras_mes,score_satisfacao,home_office,status_atual
451,Mariana Rocha 451,Fem,Júnior,2024-09-18,,3767.02,6,10,4,502,21,22,4.6,False,Ativo
452,Pedro Gomes 452,Masculino,Júnior,2025-03-18,,"R$ 4603,83",8,20,1,400,51,50,1.6,False,Desligado
453,Vitor Xavier 453,Não-binário,Sênior,2019-05-17,2022-05-16,12262.41,22,40,3,502,22,16,4.4,True,Ativo
454,Renata Pinto 454,Não-binário,Pleno,2020-06-20,2021-11-15,5737.55,13,20,4,501,58,44,1.8,True,Ativo
455,Diego Santos 455,Não-binário,Júnior,2025-06-06,,4137.37,9,10,1,502,14,18,3.2,False,Ativo
456,Mariana Rocha 456,Feminino,Pleno,02/04/2020,,8130.27,19,40,2,100,22,7,3.6,False,Desligado
457,Samuel Teixeira 457,Masculino,Júnior,2024-01-19,,3508.77,9,30,1,502,31,13,,False,Ativo
458,Elena Rodrigues 458,Feminino,Júnior,2024-05-18,,3520.81,10,40,3,502,16,22,3.6,False,Ativo
459,Olivia Barbosa 459,Masculino,Júnior,2024-05-31,,4210.98,0,20,1,300,59,53,1.3,False,Desligado
460,Ana Silva 460,Masculino,Júnior,2024-04-15,,4445.61,7,40,1,502,24,17,4.1,True,Ativo
461,Bruno Souza 461,Não-binário,Pleno,2022-12-17,,7229.21,17,40,2,300,27,21,4.9,True,Desligado
462,Felipe Costa 462,Feminino,Sênior,2018-08-13,2022-08-12,11784.36,34,40,4,502,35,14,4.9,False,Ativo
463,Vitor Xavier 463,Feminino,Sênior,01/03/2018,2023-02-28,"R$ 11673,0",35,30,4,501,27,11,3.6,False,Ativo
464,Isabela Carvalho 464,Masculino,Pleno,2022-01-01,2023-12-13,7983.85,16,10,1,200,31,9,3.4,False,Ativo
465,Lucas Martins 465,Masculino,Pleno,2024-04-24,,8133.14,10,40,3,501,26,5,5.0,True,Ativo
466,Diego Santos 466,Não-binário,Júnior,2024-06-20,,4444.89,7,10,1,300,35,5,3.5,True,Ativo
467,Gabriela Almeida 467,Feminino,Pleno,2022-06-18,2024-01-16,5519.76,11,30,2,502,23,15,3.8,False,Ativo
468,Natan Alves 468,Não-binário,Júnior,2024-08-21,,3706.99,7,20,2,501,49,35,2.0,True,Desligado
469,Kamila Pereira 469,Masculino,Sócio,2016-07-03,29/12/2021,18296.75,55,10,1,,32,18,5.0,False,Ativo
470,Samuel Teixeira 470,Não-binário,Pleno,15/09/2021,,6441.09,16,40,4,501,32,8,4.8,False,Desligado
471,Mariana Rocha 471,Não-binário,Pleno,2024-05-07,2025-08-16,5752.84,13,40,3,300,28,19,3.8,True,Ativo
472,Samuel Teixeira 472,Feminino,Sênior,2020-04-28,2025-04-27,12769.29,21,20,1,100,65,51,1.5,False,Ativo
473,Tatiana Mendes 473,Masculino,Pleno,2024-02-18,2025-02-19,8448.85,15,10,4,502,21,20,4.4,True,Ativo
474,Kamila Pereira 474,Feminino,Pleno,2022-11-23,,"R$ 7968,53",11,40,2,400,13,15,4.8,True,Desligado
475,Lucas Martins 475,Feminino,Júnior,2025-11-24,,4289.38,6,20,4,400,59,57,2.3,False,Ativo
476,Renata Pinto 476,Feminino,Júnior,2024-05-10,,4227.15,7,40,2,501,27,3,,False,Ativo
477,Natan Alves 477,Não-binário,Júnior,22/04/2024,,3681.3,4,30,1,200,21,17,3.3,False,Ativo
478,João Lima 478,Feminino,Júnior,2024-10-17,,3823.37,6,20,4,400,60,53,1.4,True,Ativo
479,Vitor Xavier 479,Masculino,Pleno,2020-09-28,,7014.29,15,30,4,200,31,21,3.9,True,Desligado
480,Bruno Souza 480,Não-binário,Pleno,2023-10-05,,7707.74,18,40,3,200,15,22,4.2,False,Ativo
481,Renata Pinto 481,Masculino,Júnior,2024-01-20,,3680.42,7,10,2,400,14,19,4.3,False,Ativo
482,Kamila Pereira 482,Feminino,Júnior,2025-03-23,,3770.76,8,10,4,300,17,11,3.5,True,Ativo
483,Natan Alves 483,Masculino,Sócio,2013-11-24,2016-12-18,18468.01,47,10,2,,25,12,3.7,True,Ativo
484,Hugo Ribeiro 484,Feminino,Júnior,03/09/2025,,4379.04,5,10,1,400,26,19,3.9,False,Ativo
485,Hugo Ribeiro 485,Não-binário,Pleno,2020-02-08,,"R$ 8390,42",14,10,4,502,25,16,3.4,True,Desligado
486,Samuel Teixeira 486,Masculino,Pleno,2020-12-10,,7112.61,10,20,2,200,64,44,1.9,True,Desligado
487,Isabela Carvalho 487,Masculino,Pleno,2023-05-09,13/09/2024,6640.46,10,10,1,300,35,19,4.2,True,Ativo
488,Diego Santos 488,Não-binário,Júnior,2024-05-23,,4587.61,5,10,4,502,32,10,5.0,True,Ativo
489,Kamila Pereira 489,Feminino,Pleno,2021-11-30,,8376.98,19,40,3,400,12,2,4.4,False,Desligado
490,Carla Oliveira 490,Não-binário,Júnior,2025-10-26,,4476.9,6,40,4,502,31,13,3.9,True,Ativo
491,Lucas Martins 491,Masculino,Júnior,16/07/2024,,4166.87,9,10,1,200,32,11,4.7,False,Ativo
492,Bruno Souza 492,Masculino,Sênior,2018-07-29,2024-07-27,10440.89,32,20,4,501,63,51,1.7,False,Ativo
493,Tatiana Mendes 493,Feminino,Júnior,2024-05-11,,4618.96,10,20,2,501,45,57,1.9,False,Desligado
494,Natan Alves 494,Feminino,Sênior,2020-08-05,2023-08-05,13299.54,34,30,4,200,28,3,4.8,False,Ativo
495,Samuel Teixeira 495,Masculino,Pleno,2022-07-08,,6675.58,16,10,3,300,19,8,,True,Desligado
496,Pedro Gomes 496,Fem,Sênior,2019-06-04,03/06/2022,"R$ 11004,36",35,10,1,200,13,12,4.1,False,Ativo
497,Olivia Barbosa 497,Feminino,Júnior,2025-08-15,,3687.24,7,10,4,400,13,11,4.3,False,Ativo
498,Bruno Souza 498,Não-binário,Pleno,19/02/2023,,8049.79,19,10,1,400,31,2,4.0,True,Desligado
499,Ana Silva 499,Masculino,Júnior,2025-04-09,,4275.82,2,40,1,400,32,18,3.7,True,Ativo
500,Hugo Ribeiro 500,Feminino,Júnior,2024-05-20,,4695.54,9,40,4,300,29,6,3.5,False,Ativo
501,Ana Silva 501,Masculino,Júnior,2025-06-14,,4379.66,5,30,3,200,18,8,4.4,False,Ativo
502,Pedro Gomes 502,Feminino,Júnior,2025-12-12,,4537.76,4,10,3,400,25,12,3.5,True,Ativo
503,Ana Silva 503,Feminino,Pleno,2023-08-01,,6190.82,13,10,4,100,17,2,3.9,False,Ativo
504,Diego Santos 504,Não-binário,Pleno,2020-10-18,,6083.21,13,30,1,300,21,7,3.6,True,Desligado
505,Hugo Ribeiro 505,Não-binário,Sócio,01/01/2014,02/11/2017,18167.95,39,20,3,,55,41,1.4,False,Ativo
506,Felipe Costa 506,Masculino,Sênior,2019-12-16,2025-12-14,10149.95,26,20,3,400,67,46,1.4,False,Ativo
507,Tatiana Mendes 507,Não-binário,Júnior,2024-07-12,,"R$ 4781,65",8,20,1,100,63,50,1.3,True,Ativo
508,Renata Pinto 508,Feminino,Júnior,2025-02-01,,4626.96,5,40,1,400,28,17,4.5,False,Ativo
509,Mariana Rocha 509,Não-binário,Pleno,2023-07-30,,7251.95,13,40,3,400,18,11,4.0,False,Ativo
510,Samuel Teixeira 510,Masculino,Pleno,2020-06-22,2021-08-29,6385.14,18,20,3,400,55,48,1.6,False,Ativo
511,Kamila Pereira 511,Masculino,Júnior,2024-10-06,,4073.56,8,40,3,300,28,19,4.4,False,Ativo
512,Carla Oliveira 512,Feminino,Pleno,07/01/2022,,6100.92,13,20,1,300,49,57,2.0,False,Desligado
513,Lucas Martins 513,Masculino,Pleno,2024-05-22,,8337.45,20,10,3,502,16,14,3.6,False,Ativo
514,Renata Pinto 514,Feminino,Júnior,2025-08-24,,4678.96,6,20,4,400,67,48,,False,Ativo
515,Tatiana Mendes 515,Feminino,Sênior,2021-11-25,2025-11-24,11749.1,30,10,3,502,25,14,4.6,False,Ativo
516,Ana Silva 516,Não-binário,Pleno,2023-03-08,,8266.43,16,30,3,200,24,4,4.2,True,Desligado
517,Tatiana Mendes 517,Masculino,Sênior,2019-07-14,2024-07-12,11988.08,35,40,1,400,18,4,4.8,True,Desligado
518,João Lima 518,Feminino,Júnior,2025-11-06,,"R$ 4286,59",2,30,2,400,15,6,4.2,False,Ativo
519,Elena Rodrigues 519,Feminino,Júnior,29/07/2024,,3964.64,3,10,4,100,28,16,3.7,False,Ativo
520,Mariana Rocha 520,Feminino,Júnior,2025-09-11,,4711.35,0,20,4,400,68,37,1.4,False,Ativo
521,Vitor Xavier 521,Masculino,Pleno,2020-12-24,,6038.73,19,30,3,200,24,3,3.6,True,Desligado
522,Carla Oliveira 522,Não-binário,Pleno,2023-11-30,2025-03-20,6733.83,11,30,3,300,22,15,4.0,True,Ativo
523,Ana Silva 523,Masculino,Sócio,2012-10-26,25/09/2020,21173.39,35,20,1,,55,56,2.0,True,Ativo
524,Carla Oliveira 524,Feminino,Pleno,2023-01-28,2024-12-29,8350.06,10,40,4,501,15,7,3.7,False,Ativo
525,Ana Silva 525,Feminino,Júnior,2025-11-24,,3909.88,0,40,2,502,32,18,4.4,False,Ativo
526,João Lima 526,Não-binário,Júnior,30/03/2025,,3578.62,3,10,4,100,14,2,4.0,True,Ativo
527,Carla Oliveira 527,Não-binário,Júnior,2024-08-13,,4938.12,8,30,2,502,15,12,3.8,True,Ativo
528,Mariana Rocha 528,Não-binário,Júnior,2025-03-14,,3681.21,6,20,2,502,51,49,1.3,False,Ativo
529,Carla Oliveira 529,Feminino,Júnior,2024-08-11,,"R$ 4116,65",1,30,3,502,31,12,5.0,True,Ativo
530,Felipe Costa 530,Masculino,Pleno,2023-07-25,,7562.88,10,40,2,502,30,16,3.9,True,Ativo
531,Ana Silva 531,Feminino,Júnior,2025-09-23,,4638.41,2,20,1,200,56,50,1.4,False,Ativo
532,Bruno Souza 532,Não-binário,Pleno,2021-05-02,,7294.23,14,40,2,400,32,3,4.1,False,Desligado
533,Kamila Pereira 533,Feminino,Pleno,02/12/2021,,7117.94,19,30,1,502,28,12,,False,Desligado
534,Carla Oliveira 534,Masculino,Júnior,2024-07-16,,3578.16,8,10,1,300,14,15,4.5,True,Ativo
535,Natan Alves 535,Feminino,Júnior,2024-06-29,,4408.78,1,20,2,400,56,47,1.5,False,Ativo
536,Vitor Xavier 536,Não-binário,Sênior,2021-02-14,,13071.01,33,40,4,502,31,19,3.5,True,Ativo
537,Olivia Barbosa 537,Masculino,Pleno,2021-09-18,,6625.44,13,20,3,501,51,35,1.0,True,Desligado
538,Natan Alves 538,Masculino,Pleno,2022-03-19,2023-09-26,6423.43,16,30,4,300,17,8,4.6,True,Ativo
539,Lucas Martins 539,Não-binário,Sócio,2012-08-24,2019-09-15,18276.06,46,30,4,,16,10,4.3,False,Ativo
540,Vitor Xavier 540,Feminino,Júnior,15/08/2025,,"R$ 4927,67",9,20,3,400,47,51,2.3,False,Desligado
541,João Lima 541,Masculino,Sócio,2017-08-12,04/11/2021,21292.87,37,20,4,,56,39,1.4,False,Ativo
542,João Lima 542,Não-binário,Júnior,2024-01-07,,4980.54,4,20,4,300,68,48,1.2,False,Desligado
543,Pedro Gomes 543,Feminino,Júnior,2024-07-05,,4253.92,3,20,2,501,53,48,1.6,True,Ativo
544,João Lima 544,Feminino,Pleno,2020-06-24,2022-01-03,5692.79,10,10,2,100,20,2,4.4,False,Ativo
545,Ana Silva 545,Não-binário,Sênior,2019-02-09,2024-02-08,11016.63,30,10,2,100,23,14,3.9,False,Ativo
546,Ana Silva 546,Feminino,Júnior,2025-04-12,,4805.81,4,30,3,501,34,9,3.9,False,Ativo
547,Gabriela Almeida 547,Não-binário,Júnior,04/01/2024,,4979.27,10,40,4,400,26,9,4.3,False,Ativo
548,Pedro Gomes 548,Masculino,Sênior,2020-09-10,2023-09-10,10377.85,21,10,3,501,14,11,4.7,False,Desligado
549,Diego Santos 549,Masculino,Pleno,2022-09-14,,6222.7,16,40,2,300,17,12,4.8,False,Desligado
550,Pedro Gomes 550,Não-binário,Pleno,2023-10-05,06/12/2024,8268.21,19,20,3,502,47,55,1.5,False,Ativo
551,Hugo Ribeiro 551,Feminino,Pleno,2021-06-14,,"R$ 5763,04",19,40,4,501,16,12,4.9,True,Desligado
552,Tatiana Mendes 552,Feminino,Pleno,2023-01-01,2024-04-07,8439.55,11,10,3,300,12,19,,False,Ativo
553,Pedro Gomes 553,Feminino,Júnior,2025-11-27,,4183.68,8,20,3,502,67,38,1.4,False,Desligado
554,João Lima 554,Masculino,Júnior,22/12/2025,,4949.74,2,40,2,502,27,14,3.7,False,Ativo
555,Mariana Rocha 555,Não-binário,Júnior,2024-12-11,,4133.66,3,20,1,200,67,52,1.6,False,Desligado
556,João Lima 556,Não-binário,Pleno,2022-07-26,,7231.47,13,30,1,502,35,22,3.2,False,Desligado
557,Natan Alves 557,Masculino,Pleno,2023-10-23,2025-01-16,5788.14,18,10,2,200,22,20,4.0,False,Ativo
558,Diego Santos 558,Feminino,Pleno,2021-05-08,,6408.07,17,40,2,400,24,10,4.3,False,Desligado
559,Diego Santos 559,Feminino,Júnior,2024-03-25,,3683.08,1,30,1,502,30,7,3.9,False,Ativo
560,Elena Rodrigues 560,Não-binário,Júnior,2024-04-11,,3987.84,8,40,3,501,29,18,4.1,False,Ativo
561,Diego Santos 561,Não-binário,Júnior,04/07/2024,,4793.01,2,10,2,100,30,8,4.4,True,Ativo
562,Diego Santos 562,Feminino,Júnior,2025-06-02,,"R$ 3947,87",0,30,1,400,28,11,4.4,True,Ativo
563,Kamila Pereira 563,Não-binário,Pleno,2022-12-06,2024-06-03,7031.77,10,20,4,200,49,44,2.2,False,Ativo
564,Lucas Martins 564,Não-binário,Júnior,2024-10-11,,3692.74,7,20,2,502,47,43,1.9,True,Ativo
565,Isabela Carvalho 565,Feminino,Júnior,2025-10-10,,4545.2,2,20,2,501,55,48,1.5,False,Desligado
566,Diego Santos 566,Masculino,Pleno,2022-12-24,,7145.11,14,20,1,400,52,43,1.0,True,Desligado
567,Diego Santos 567,Feminino,Pleno,2020-12-25,,8126.54,19,20,4,100,62,43,1.9,False,Desligado
568,Felipe Costa 568,Masculino,Júnior,19/12/2024,,4709.13,2,20,3,502,53,35,2.0,True,Ativo
569,Mariana Rocha 569,Feminino,Júnior,2025-08-04,,4603.13,2,20,2,501,59,46,2.1,False,Desligado
570,Renata Pinto 570,Masculino,Pleno,2024-01-11,,7942.07,15,30,3,200,32,4,3.3,False,Ativo
571,Bruno Souza 571,Não-binário,Pleno,2020-06-22,,7162.48,17,10,2,400,28,19,,True,Desligado
572,Ana Silva 572,Não-binário,Júnior,2026-01-01,,4137.47,7,10,2,200,17,18,4.8,True,Ativo
573,Renata Pinto 573,Feminino,Pleno,2021-12-24,,"R$ 6768,17",20,10,3,400,29,5,3.7,True,Desligado
574,Ana Silva 574,Feminino,Sênior,2021-02-20,,13699.0,34,30,3,400,13,13,3.2,False,Ativo
575,Diego Santos 575,Masculino,Pleno,11/01/2020,2021-07-08,6058.47,11,30,3,400,28,6,3.9,False,Ativo
576,Isabela Carvalho 576,Não-binário,Júnior,2024-08-19,,4206.05,7,10,2,300,33,16,3.5,True,Ativo
577,Gabriela Almeida 577,Masculino,Pleno,2020-08-14,,5620.77,20,40,1,400,27,10,3.4,False,Desligado
578,Mariana Rocha 578,Masculino,Pleno,2022-10-24,,7725.68,12,40,2,502,23,18,3.2,False,Desligado
579,Kamila Pereira 579,Não-binário,Júnior,2025-03-15,,4964.66,3,20,1,200,64,39,2.0,True,Desligado
580,Isabela Carvalho 580,Feminino,Júnior,2025-12-18,,3871.03,9,20,3,100,65,55,1.2,True,Desligado
581,Isabela Carvalho 581,Feminino,Pleno,2021-01-28,,6778.91,16,20,4,200,54,57,1.9,True,Desligado
582,Pedro Gomes 582,Masculino,Pleno,05/05/2020,2022-01-21,5654.97,13,20,3,100,46,40,1.1,False,Ativo
583,Pedro Gomes 583,Masculino,Pleno,2021-07-27,,5802.29,14,30,2,200,15,2,4.4,False,Desligado
584,Lucas Martins 584,Não-binário,Júnior,2025-08-26,,"R$ 4293,29",2,30,3,501,32,21,3.4,False,Ativo
585,Olivia Barbosa 585,Não-binário,Sênior,2017-07-22,2020-07-21,10856.64,24,20,2,300,51,48,1.8,False,Ativo
586,Diego Santos 586,Masculino,Sócio,2016-11-21,26/10/2019,24327.08,40,30,3,,13,20,3.3,True,Ativo
587,Samuel Teixeira 587,Masculino,Júnior,2025-06-09,,4957.31,4,20,4,501,51,40,1.0,False,Desligado
588,Olivia Barbosa 588,Não-binário,Pleno,2022-10-28,,7075.22,12,20,1,100,46,52,1.3,True,Desligado
589,Isabela Carvalho 589,Feminino,Júnior,22/02/2024,,4463.62,9,20,3,502,56,45,1.1,True,Desligado
590,Vitor Xavier 590,Masculino,Sênior,2018-08-27,2023-08-26,9546.84,25,30,2,502,29,20,,False,Ativo
591,Vitor Xavier 591,Não-binário,Júnior,2025-07-18,,3809.24,7,40,3,400,19,15,3.9,False,Ativo
592,Olivia Barbosa 592,Feminino,Júnior,2024-07-08,,4723.4,4,10,4,502,17,7,4.7,False,Ativo
593,Carla Oliveira 593,Feminino,Júnior,2025-03-12,,3867.88,9,20,1,100,48,47,1.5,False,Desligado
594,Hugo Ribeiro 594,Feminino,Júnior,2024-03-26,,3901.48,5,10,1,400,34,4,3.6,True,Ativo
595,Kamila Pereira 595,Masculino,Júnior,2025-05-05,,"R$ 3731,77",1,40,2,400,29,11,3.4,False,Ativo
596,Ana Silva 596,Feminino,Pleno,09/04/2021,,5942.13,17,20,1,300,48,42,1.1,True,Desligado
597,Kamila Pereira 597,Não-binário,Júnior,2024-05-01,,4040.74,8,30,1,400,22,21,3.5,False,Ativo
598,João Lima 598,Não-binário,Júnior,2024-12-22,,4813.1,2,20,3,400,65,39,1.4,True,Desligado
599,Diego Santos 599,Feminino,Pleno,2023-03-29,,7680.12,16,40,4,502,22,17,4.0,False,Desligado
600,Hugo Ribeiro 600,Feminino,Pleno,2022-02-23,,6991.31,11,40,3,502,34,15,4.1,False,Desligado
601,Lucas Martins 601,Fem,Júnior,2024-01-03,,3804.92,5,20,1,200,56,39,1.4,False,Ativo
602,Hugo Ribeiro 602,Feminino,Pleno,2020-04-24,2021-07-03,7587.34,10,40,2,501,33,20,3.3,True,Ativo
603,Lucas Martins 603,Feminino,Júnior,24/05/2024,,3618.49,2,20,1,300,68,51,2.0,True,Desligado
604,Kamila Pereira 604,Não-binário,Júnior,2025-03-30,,4672.1,2,40,4,400,28,7,3.2,True,Ativo
605,Renata Pinto 605,Não-binário,Júnior,2024-11-09,,4564.03,3,40,3,400,24,21,3.3,True,Ativo
606,Olivia Barbosa 606,Não-binário,Júnior,2025-05-03,,"R$ 3969,78",4,20,1,501,48,38,1.1,False,Ativo
607,João Lima 607,Feminino,Júnior,2024-06-15,,4312.35,3,30,1,100,32,3,3.6,False,Ativo
608,Bruno Souza 608,Feminino,Sênior,2018-10-07,2021-10-06,11104.92,26,10,4,502,35,13,5.0,False,Ativo
609,Renata Pinto 609,Masculino,Pleno,2020-07-25,2022-04-08,5950.56,14,10,3,502,16,16,,False,Ativo
610,Elena Rodrigues 610,Feminino,Sócio,21/10/2013,2021-12-11,22186.3,45,10,2,,21,13,4.3,False,Ativo
611,Mariana Rocha 611,Não-binário,Pleno,2021-05-04,,7331.16,11,40,1,100,16,11,4.2,False,Desligado
612,Kamila Pereira 612,Masculino,Júnior,2024-06-22,,4901.08,7,40,1,400,20,17,5.0,False,Ativo
613,Pedro Gomes 613,Não-binário,Sênior,2017-03-23,22/03/2022,13356.5,34,20,1,502,64,45,1.5,False,Ativo
614,Bruno Souza 614,Masculino,Júnior,2025-09-27,,4966.15,1,40,4,400,21,14,3.5,False,Ativo
615,Olivia Barbosa 615,Masculino,Júnior,2025-11-16,,3640.25,2,10,2,400,35,5,4.9,False,Ativo
616,Kamila Pereira 616,Masculino,Sênior,2017-05-13,2022-05-12,10456.86,28,40,2,200,29,6,4.9,False,Ativo
617,Bruno Souza 617,Não-binário,Pleno,16/05/2023,,"R$ 5687,2",10,20,3,300,45,56,1.6,True,Desligado
618,Carla Oliveira 618,Feminino,Júnior,2024-10-07,,4107.6,4,20,1,400,50,36,1.1,False,Ativo
619,Gabriela Almeida 619,Feminino,Sênior,2018-12-17,2024-12-15,13027.36,31,30,3,501,12,19,4.6,False,Ativo
620,Tatiana Mendes 620,Não-binário,Pleno,2023-06-16,,7492.19,12,20,1,100,49,50,2.2,True,Ativo
621,Ana Silva 621,Não-binário,Pleno,2022-07-11,2023-09-13,7416.75,18,40,3,200,31,14,3.6,False,Ativo
622,Lucas Martins 622,Masculino,Sênior,2017-02-03,02/02/2022,13404.91,34,20,1,400,56,46,2.2,True,Ativo
623,Olivia Barbosa 623,Feminino,Júnior,2025-03-14,,4059.68,4,30,1,100,34,21,4.9,True,Ativo
624,Ana Silva 624,Feminino,Júnior,23/09/2025,,4898.75,7,10,1,502,28,20,4.7,True,Ativo
625,Hugo Ribeiro 625,Feminino,Sênior,2021-05-11,,13353.54,34,30,4,300,34,14,3.2,True,Ativo
626,Isabela Carvalho 626,Masculino,Pleno,2021-09-21,,7885.41,10,20,3,501,49,46,2.2,False,Desligado
627,Tatiana Mendes 627,Feminino,Júnior,2025-03-16,,3862.75,10,30,3,300,24,7,3.9,False,Ativo
628,Diego Santos 628,Feminino,Júnior,2025-12-28,,"R$ 4701,76",2,20,4,100,55,41,,False,Desligado
629,Tatiana Mendes 629,Não-binário,Júnior,2024-06-05,,3541.73,7,40,1,200,32,22,4.6,False,Ativo
630,Gabriela Almeida 630,Masculino,Júnior,2025-07-02,,4760.69,1,20,2,501,49,55,1.0,True,Desligado
631,Vitor Xavier 631,Masculino,Sócio,17/05/2013,24/04/2017,18619.05,46,10,1,,27,2,3.9,False,Ativo
632,Natan Alves 632,Feminino,Pleno,2022-02-07,,7400.66,12,40,1,100,30,22,4.3,True,Desligado
633,Pedro Gomes 633,Masculino,Júnior,2025-09-20,,4399.99,0,10,3,200,29,2,4.1,False,Ativo
634,Gabriela Almeida 634,Feminino,Júnior,2024-01-31,,3991.31,3,20,3,502,47,46,2.0,True,Desligado
635,Pedro Gomes 635,Não-binário,Sênior,2019-06-13,2025-06-11,10390.44,32,30,4,200,30,11,3.5,False,Ativo
636,Natan Alves 636,Masculino,Júnior,2025-09-02,,4620.62,5,40,4,400,23,22,4.7,False,Ativo
637,Isabela Carvalho 637,Não-binário,Sênior,2020-04-16,2026-04-15,12402.94,32,20,1,200,50,45,1.6,False,Ativo
638,Gabriela Almeida 638,Feminino,Pleno,07/09/2023,2025-03-15,7838.54,13,30,2,501,30,12,4.8,False,Ativo
639,Vitor Xavier 639,Masculino,Pleno,2021-03-10,2022-12-04,"R$ 7182,88",20,10,4,100,22,12,3.6,True,Ativo
640,Isabela Carvalho 640,Feminino,Júnior,2025-03-07,,3678.89,0,40,4,400,32,20,5.0,True,Ativo
641,Bruno Souza 641,Masculino,Júnior,2025-06-30,,4877.05,4,30,2,501,22,13,3.9,False,Ativo
642,Bruno Souza 642,Não-binário,Pleno,2022-03-16,,8451.9,19,30,4,100,12,9,3.3,False,Desligado
643,Natan Alves 643,Masculino,Pleno,2021-04-08,,6073.48,10,20,1,300,46,38,1.1,False,Desligado
644,Vitor Xavier 644,Masculino,Júnior,2025-01-23,,3904.87,9,10,3,100,25,22,4.0,False,Ativo
645,Pedro Gomes 645,Não-binário,Júnior,14/10/2024,,3982.87,8,20,4,200,52,56,1.9,False,Desligado
646,Bruno Souza 646,Masculino,Júnior,2024-08-05,,3519.69,9,10,1,300,28,18,4.7,True,Ativo
647,Diego Santos 647,Não-binário,Pleno,2020-09-23,,6590.93,16,40,2,502,14,10,,True,Desligado
648,Olivia Barbosa 648,Feminino,Sócio,2013-03-14,2017-03-04,18228.69,51,30,1,,15,19,3.4,True,Ativo
649,Mariana Rocha 649,Feminino,Pleno,2022-10-25,,6501.22,16,40,2,501,21,8,3.9,True,Desligado
650,Natan Alves 650,Não-binário,Júnior,2024-04-21,,"R$ 4521,74",4,30,4,300,19,4,4.2,True,Ativo
